radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,"452","4","11415","35842058","-1","107.0093","20.9043","1000","5","1","1703480169","1703501401","0"
LTE,"452","4","11415","38147586","-1","106.9979","20.9136","1209","14","1","1703480509","1703501402","0"
LTE,"452","4","11415","35842053","-1","106.9954","20.914","1000","10","1","1703480689","1703501402","0"
LTE,"452","4","11415","2838529","-1","106.9928","20.9151","1000","9","1","1703480819","1703501402","0"
LTE,"452","4","11415","38147074","-1","106.9908","20.9179","1000","4","1","1703480999","1703501402","0"
LTE,"452","4","11415","38147075","-1","106.9908","20.92","1000","2","1","1703481099","1703501402","0"
LTE,"452","4","11415","38147078","-1","106.9907","20.9211","1000","4","1","1703481119","1703501402","0"
LTE,"452","4","11415","38147585","-1","106.9907","20.9221","1000","1","1","1703481209","1703481209","0"
UMTS,"452","2","13118","85933247","211","106.9514","20.9569","2762","69","1","1703482679","1703506439","0"
UMTS,"452","2","13128","85996834","508","106.909","20.9526","2292","39","1","1703483027","1703506323","0"
UMTS,"452","5","1217","8222505","316","106.8372","20.9104","6343","61","1","1703483209","1703506323","0"
UMTS,"452","5","1216","8229975","252","106.7911","20.8693","1095","14","1","1703483757","1703506323","0"
UMTS,"452","5","1216","8208955","103","106.7798","20.8592","1000","6","1","1703483868","1703506323","0"
UMTS,"452","5","1216","8208991","103","106.7732","20.8541","1000","3","1","1703483937","1703506323","0"
UMTS,"452","5","1216","8232992","252","106.7656","20.8481","1000","9","1","1703483947","1703506324","0"
LTE,"452","5","11216","32793093","-1","106.75","20.8357","1000","5","1","1703484098","1703506324","0"
UMTS,"452","5","1216","8236724","10","106.7469","20.7853","1000","8","1","1703484360","1703506324","0"
UMTS,"452","5","1216","8240056","31","106.583","20.7729","1000","13","1","1703485132","1703506325","0"
LTE,"452","5","11216","32768261","-1","106.5729","20.7786","1072","31","1","1703485162","1703506326","0"
LTE,"452","5","11216","32786438","-1","106.428","20.8372","1110","25","1","1703485832","1703506382","0"
LTE,"452","5","11216","32774662","-1","106.4303","20.8368","1000","5","1","1703485862","1703506382","0"
LTE,"452","5","11202","32531973","-1","106.4068","20.8408","1000","1","1","1703485967","1703485967","0"
UMTS,"452","5","1202","8236516","137","106.3673","20.851","3649","63","1","1703485992","1703545202","0"
UMTS,"452","5","1202","8208244","198","106.2949","20.86","4943","105","1","1703486462","1703545299","0"
UMTS,"452","5","1202","8208385","469","106.2169","20.859","3202","45","1","1703487870","1703545301","0"
LTE,"452","5","11202","32512773","-1","106.1859","20.8549","1000","6","1","1703488121","1703545203","0"
UMTS,"452","5","1202","8232606","66","106.1686","20.855","2666","29","1","1703488149","1703545204","0"
UMTS,"452","5","1220","8171589","298","106.003","20.8843","5316","103","1","1703488320","1703545306","0"
UMTS,"452","5","1220","8143740","334","105.9766","20.9227","1000","13","1","1703489190","1703545205","0"
LTE,"452","5","18909","227965448","-1","105.9703","20.9341","1000","1","1","1703489310","1703489310","0"
UMTS,"452","5","1220","8099113","401","105.96","20.9549","1000","6","1","1703489403","1703545206","0"
UMTS,"452","5","1154","8171610","76","105.958","20.9585","1000","6","1","1703489440","1703545206","0"
UMTS,"452","5","1154","8167626","76","105.9533","20.9674","1000","5","1","1703489490","1703545206","0"
UMTS,"452","5","1154","8120703","189","105.9163","21.0021","7028","4","1","1703489630","1703545207","0"
LTE,"452","5","11154","31773446","-1","105.9325","20.9967","1000","1","1","1703489660","1703489660","0"
LTE,"452","5","11154","31940101","-1","105.9156","21.0151","1000","3","1","1703489780","1703545206","0"
LTE,"452","5","11151","31940868","-1","105.8776","21.0376","1000","6","1","1703490230","1703545206","0"
LTE,"452","5","11151","31754500","-1","105.8684","21.0413","1674","14","1","1703490360","1745334376","0"
UMTS,"452","5","1151","8071812","345","105.8566","21.0307","1000","8","1","1703490662","1745334376","0"
LTE,"452","5","11151","31744517","-1","105.8392","21.0336","1000","1","1","1703544144","1703544144","0"
UMTS,"452","5","1151","8072402","162","105.8395","21.034","1000","5","1","1703544175","1703573762","0"
UMTS,"452","5","1151","8071869","37","105.8408","21.0356","1000","2","1","1703547649","1703573762","0"
LTE,"452","5","11151","31744772","-1","105.8399","21.0362","1000","1","1","1703549209","1703549209","0"
UMTS,"452","5","1151","8072809","351","105.84","21.0398","1000","1","1","1703552592","1703552592","0"
LTE,"452","5","11151","31806214","-1","105.8438","21.0409","1000","11","1","1703552972","1703764323","0"
UMTS,"452","5","1151","8071803","150","105.8435","21.0403","1000","5","1","1703553032","1703573762","0"
LTE,"452","5","11151","31762437","-1","105.8401","21.0428","1000","6","1","1703556320","1703577902","0"
LTE,"452","5","11151","31762438","-1","105.8381","21.0429","1000","4","1","1703556570","1703577902","0"
LTE,"452","5","11151","31873028","-1","105.8351","21.0432","1000","7","1","1703557339","1703594402","0"
UMTS,"452","5","1151","8071393","361","105.8369","21.0481","1000","2","1","1703559927","1703594402","0"
LTE,"452","5","11151","31776260","-1","105.8282","21.0424","1000","2","1","1703561707","1703594402","0"
LTE,"452","5","11151","31776262","-1","105.8262","21.0426","1000","7","1","1703561727","1703594402","0"
LTE,"452","5","11151","31852038","-1","105.8228","21.0437","1000","2","1","1703561817","1703594402","0"
LTE,"452","5","11151","31980549","-1","105.8205","21.0442","1000","7","1","1703561837","1703594403","0"
LTE,"452","5","11151","31831813","-1","105.8176","21.0444","1000","3","1","1703561927","1703594403","0"
LTE,"452","5","11151","31755524","-1","105.8167","21.0429","1000","4","1","1703561957","1703594403","0"
LTE,"452","5","11151","31769604","-1","105.8169","21.0436","1000","1","1","1703561967","1703561967","0"
LTE,"452","5","11151","31755526","-1","105.8159","21.0402","1000","8","1","1703562007","1703594403","0"
LTE,"452","5","11151","31812614","-1","105.815","21.0372","1000","5","1","1703562037","1703594403","0"
LTE,"452","5","11151","31745284","-1","105.8133","21.032","500","41","1","1703562067","1730908443","0"
LTE,"452","5","11151","31770629","-1","105.8119","21.0345","1000","6","1","1703572729","1703594403","0"
LTE,"452","5","11151","31770630","-1","105.8099","21.0351","1000","4","1","1703572995","1703594403","0"
LTE,"452","5","11151","31770628","-1","105.809","21.0355","1000","2","1","1703573155","1703594403","0"
LTE,"452","5","11151","31920900","-1","105.8519","21.034","1000","4","1","1703632660","1703665322","0"
LTE,"452","5","11151","31920902","-1","105.852","21.0341","1000","1","1","1703632740","1703632740","0"
UMTS,"452","5","1151","8071033","259","105.8535","21.0312","1000","2","1","1703639940","1703678162","0"
LTE,"452","5","11151","31747588","-1","105.8532","21.019","1000","14","1","1703642986","1703667481","0"
LTE,"452","5","11151","31915781","-1","105.8532","21.0197","1000","7","1","1703643066","1703667481","0"
LTE,"452","5","11151","31915780","-1","105.8536","21.0207","1000","1","1","1703643086","1703643086","0"
LTE,"452","5","11151","31747589","-1","105.8538","21.0179","1000","3","1","1703643526","1703667481","0"
LTE,"452","5","11151","31825670","-1","105.8538","21.0178","1000","1","1","1703644086","1703644086","0"
LTE,"452","5","11151","31915782","-1","105.852","21.0197","1000","2","1","1703646718","1703667481","0"
LTE,"452","5","11151","31858437","-1","105.8509","21.0204","1000","5","1","1703646818","1703667481","0"
UMTS,"452","5","1151","8071032","258","105.8533","21.0318","1000","1","1","1703656414","1703656414","0"
UMTS,"452","2","12079","79113905","211","105.849","21.0382","1000","1","1","1703727913","1703727913","0"
UMTS,"452","2","12079","79113875","211","105.8493","21.0382","1000","3","1","1703727452","1703764323","0"
LTE,"452","2","11151","31947782","-1","105.8491","21.038","1000","1","1","1703727983","1703727983","0"
UMTS,"452","5","1151","8075841","244","105.8492","21.0377","1000","2","1","1703728033","1703764322","0"
LTE,"452","4","12982","2960130","-1","105.849","21.0367","1000","4","1","1703729513","1703764323","0"
LTE,"452","4","12982","2960131","-1","105.8493","21.0373","1000","1","1","1703729264","1703729264","0"
UMTS,"452","5","1151","8071802","59","105.8398","21.0491","1000","6","1","1703735220","1703764323","0"
UMTS,"452","5","1151","8121003","59","105.8348","21.0583","1000","17","1","1703735510","1703764323","0"
LTE,"452","5","11151","31860996","-1","105.8313","21.0639","1000","7","1","1703735759","1703764323","0"
LTE,"452","5","11151","31800068","-1","105.823","21.0753","1000","1","1","1703736130","1703736130","0"
UMTS,"452","5","1164","8071534","443","105.8262","21.1265","1375","45","1","1703736636","1703779623","0"
UMTS,"452","5","1151","8071534","401","105.8242","21.1256","1467","8","1","1703736770","1703779623","0"
UMTS,"452","5","1164","8120811","402","105.8122","21.2104","1000","5","1","1703737280","1703764442","0"
LTE,"452","5","11164","31958276","-1","105.7927","21.2178","1000","1","1","1703741021","1703741021","0"
LTE,"452","5","11164","31956998","-1","105.7927","21.2178","1000","1","1","1703741999","1703741999","0"
UMTS,"452","5","1164","8076164","45","105.7927","21.2178","1000","1","1","1703741989","1703741989","0"
UMTS,"452","2","14018","91831988","455","105.7927","21.2178","1000","1","1","1703743678","1703743678","0"
LTE,"452","5","11151","31926021","-1","105.8234","21.0986","1000","23","1","1703736480","1703779623","0"
LTE,"452","5","11151","31861766","-1","105.8268","21.1092","1000","19","1","1703736560","1703779623","0"
GSM,"452","4","12356","62792","-1","106.6625","20.8635","1000","1","1","1704900817","1704900817","0"
UMTS,"452","4","43111","112854796","0","106.6543","20.8627","1000","1","1","1705023302","1705023302","0"
GSM,"452","4","12356","20311","-1","106.6538","20.8547","1000","1","1","1705217631","1705217631","0"
UMTS,"452","4","43111","112857376","0","106.66","20.866","1000","1","1","1705221134","1705221134","0"
UMTS,"452","2","11228","73550134","0","106.6605","20.8628","1000","1","1","1705254643","1705254643","0"
LTE,"452","1","16027","25875219","0","105.7924","21.2181","1000","2","1","1705696344","1705716183","0"
UMTS,"452","4","44809","122267424","0","105.2191","21.8237","1000","1","1","1705636645","1705636645","0"
UMTS,"452","4","44809","122267446","0","105.219","21.8291","1000","1","1","1705662941","1705662941","0"
UMTS,"452","2","13608","75771918","0","105.2415","21.6923","1000","1","1","1705713883","1705713883","0"
GSM,"452","4","12551","19635","-1","105.2168","21.699","1000","1","1","1705779399","1705779399","0"
GSM,"452","4","12551","19634","-1","105.2404","21.6949","1000","1","1","1705781698","1705781698","0"
GSM,"452","4","11013","388","-1","105.903","21.2129","1000","1","1","1705803411","1705803411","0"
UMTS,"452","2","11218","73478587","0","106.7179","20.865","1000","1","1","1705960980","1705960980","0"
GSM,"452","2","731","24111","-1","109.2142","11.7441","1000","1","1","1706448800","1706448800","0"
UMTS,"452","4","43112","112855917","0","106.7591","20.8167","1000","1","1","1706920489","1706920489","0"
UMTS,"452","2","26118","171124898","0","106.7756","10.7883","1000","1","1","1706997359","1706997359","0"
LTE,"452","2","7304","187928075","0","104.6404","10.0375","1000","8","1","1708051102","1708071001","0"
GSM,"452","4","20527","50688","-1","106.8602","10.5989","1000","1","1","1708734092","1708734092","0"
LTE,"452","2","1133","28197902","0","105.8125","21.0101","1000","2","1","1708831009","1708850821","0"
LTE,"452","2","1133","28197899","0","105.8123","21.0102","1000","2","1","1708831013","1708850822","0"
LTE,"452","1","16027","26002956","-1","105.7936","21.2192","1000","13","1","1709691002","1709710983","0"
LTE,"452","1","16027","26360595","-1","105.791","21.2191","1000","1","1","1709691130","1709691130","0"
LTE,"452","2","5100","130694411","0","108.3307","15.8809","1000","1","1","1710024427","1710024427","0"
LTE,"452","1","16027","25783564","-1","105.8118","21.2099","1000","2","1","1709694144","1710156907","0"
LTE,"452","1","16027","26408973","-1","105.813","21.2096","1000","4","1","1709694190","1710156907","0"
LTE,"452","1","16027","26408972","-1","105.8193","21.2041","1000","18","1","1709694604","1710156907","0"
LTE,"452","1","16027","26010381","-1","105.819","21.2036","1000","10","1","1709694796","1710156907","0"
LTE,"452","1","16027","26010892","-1","105.8307","21.2029","1000","9","1","1709695863","1710156907","0"
LTE,"452","1","16038","25933580","-1","105.8347","21.0277","1000","3","1","1709856563","1710156907","0"
LTE,"452","1","16038","25933581","-1","105.8338","21.028","1000","1","1","1709856744","1709856744","0"
LTE,"452","1","16038","25664523","-1","105.8331","21.0282","1000","3","1","1709856758","1710156907","0"
LTE,"452","1","16038","25864971","-1","105.8323","21.0287","1000","4","1","1709856862","1710156908","0"
LTE,"452","1","16038","25864973","-1","105.8324","21.0285","1000","1","1","1709856940","1709856940","0"
LTE,"452","1","16038","25630732","-1","105.8322","21.0295","1000","4","1","1709857056","1710156908","0"
LTE,"452","1","16038","25861132","-1","105.8331","21.0322","1000","9","1","1709857202","1710156908","0"
LTE,"452","1","16038","25861131","-1","105.8336","21.0335","1000","1","1","1709857619","1709857619","0"
LTE,"452","1","16039","25855244","-1","105.8374","21.0482","1000","15","1","1709862008","1710156909","0"
LTE,"452","1","16039","25858061","-1","105.8395","21.0487","1000","6","1","1709862056","1710156909","0"
LTE,"452","1","16039","25874702","-1","105.8366","21.0478","1000","2","1","1709864945","1710156908","0"
LTE,"452","1","16039","25624845","-1","105.84","21.0492","1000","1","1","1709866363","1709866363","0"
LTE,"452","1","16039","25858059","-1","105.8411","21.048","1000","3","1","1709866539","1710156909","0"
LTE,"452","1","16039","25624077","-1","105.8417","21.0466","1000","6","1","1709866673","1710156909","0"
LTE,"452","1","16039","26039308","-1","105.8417","21.0453","1000","1","1","1709866973","1709866973","0"
LTE,"452","1","16039","25891853","-1","105.8422","21.0449","1000","3","1","1709867005","1710156909","0"
LTE,"452","1","16039","25891852","-1","105.8433","21.0444","1000","5","1","1709867102","1710156909","0"
LTE,"452","1","16039","25624589","-1","105.8447","21.0438","1000","2","1","1709867530","1710156909","0"
LTE,"452","1","16039","25624588","-1","105.8452","21.0435","1000","4","1","1709867570","1710156909","0"
LTE,"452","1","16039","25625611","-1","105.8459","21.0434","1000","3","1","1709867620","1710156909","0"
LTE,"452","1","16039","25625612","-1","105.8468","21.0433","1000","2","1","1709867706","1710156909","0"
LTE,"452","1","16039","26188047","-1","105.8471","21.0432","1000","1","1","1709867750","1709867750","0"
LTE,"452","1","16039","26038797","-1","105.8472","21.0429","1000","2","1","1709867774","1710156909","0"
LTE,"452","1","16039","26038795","-1","105.8472","21.0425","1000","1","1","1709867845","1709867845","0"
LTE,"452","1","16039","26038796","-1","105.8473","21.0417","1000","3","1","1709867886","1710156909","0"
LTE,"452","1","16039","26115341","-1","105.8475","21.041","1000","2","1","1709868049","1710156909","0"
